Sl.No.,Load,Biogas flow rate,methane fraction,Intake temperature,CO2,CO,HC,O2,Smoke,Nox,Pb (kW),ṁf1 (kg/s),ṁf2 (kg/s),% pilot fuel,% Energy of pilot,ɳBT (%),ɳvol (%),BSEC ,A/F Ratio,ER,Pm,Pm(CA),dp/dt,ID,CD,CA50,Max. HRR,BSFC,CO2,HC,CO,NOx
232,10,12,100,80,4.17,0.22,500,13.25,20,164,2.17695238095238,6.71168239505369E-05,0.0001336,33.438564156972,0.291393846672171,23.0928421054569,80.0613823027437,4.33034615416045,33.2324348046877,0.491227968303017,46.3040327168319,367,3.07002861361619,25,57,18,26.3987953649376,0.380894403708405,4.17,2.546774520179,24.1355862220041,1.92771240604318
233,15,12,50,80,7.97,0.14,224,10.79,29,374,3.06428571428571,0.000151209677419,6.68E-05,69.3591583682287,0.649480348014489,32.1584539567545,82.4719999495446,3.10960222573126,16.0311963084222,0.519015822128191,45.5496570142936,366,2.64684228339494,25,81,32.5,23.2119182124057,0.273518569503336,7.97,0.808098475794137,10.8782487126134,3.11362118764087
234,15,12,65,80,7.3,0.16,267,10.59,28,593,3.09414285714286,0.000135959129862,8.684E-05,61.0231870950501,0.561703473213783,31.2333502456494,82.7438885626973,3.20170584370562,18.5711273592587,0.531380763524942,58.7354629256308,363,6.22767799302704,22,98.5,37,50.4922884140227,0.281619943250103,7.3,0.958639419377048,12.3731045773817,4.91333773284865
235,15,12,80,80,6.39,0.17,302,10.75,26,375,3.12714285714286,0.00011580572712,0.00010688,52.0041084884623,0.470035632146531,31.011869151819,82.2198422682675,3.22457184087966,22.1349755864357,0.53718890691541,55.0492572692812,365,4.78643745035984,23,87,34.5,39.5525595537721,0.283631221343989,6.39,1.06857276457052,12.9556962795611,3.06200804926601
236,15,12,100,80,5.6,0.18,355,10.65,24,394,3.19471428571429,9.09191095437514E-05,0.0001336,40.4950428177403,0.35776254101508,30.715047680239,81.4974496983857,3.25573318462848,29.5873041664033,0.545208731897285,51.1492528993555,367,3.622889672127,24,92,38,29.7159081160768,0.286372152674514,5.6,1.23151213999552,13.449233338196,3.15416543764834
237,20,12,50,80,10.04,0.24,179,7.87,42,778,3.9327619047619,0.000206870611836,6.68E-05,75.5910948742457,0.717112182259004,33.3092943991921,84.1629175296109,3.00216506544868,13.8331025161628,0.655793647455789,70.5596143716043,360,8.60495961054686,20,102.5,45,67.9312409643497,0.264068467445643,10.04,0.498859215642541,14.4062480838757,5.00359866484611
238,20,12,65,80,9.23,0.21,205,8.04,40,715,3.9767619047619,0.000186146209386,8.684E-05,68.1888692490251,0.636974492647938,33.248871674218,83.2317155969861,3.00762085943333,15.758542152128,0.662921637900296,67.3339691885608,361,9.7182024770936,21,61.5,20,78.5392509847364,0.264548355501368,9.23,0.560343953155483,12.3633112366013,4.5100854766173
239,20,12,80,80,8.38,0.22,236,7.97,39,806,4.03752380952381,0.000159451101662,0.00010688,59.8695010335,0.549789942127923,34.0144803133533,83.0895140751272,2.93992438157999,18.8804415490971,0.647527742045282,68.6227546691353,361,7.82969081662603,19,103,47,61.1039928599492,0.258593817769936,8.38,0.637622868956272,12.8023366126813,5.02533278075706
240,20,12,100,80,7.32,0.24,281,8,36,843,4.12552380952381,0.000132807469414,0.0001336,49.8512559374357,0.448642178976415,34.0514942844306,82.7438885626973,2.93672868405434,24.5195534204111,0.647432970003201,65.4963785254593,365,7.28475490482211,22,97,40,58.5806601886201,0.258312726314397,7.32,0.747299246899911,13.747196658,5.17361017084554
241,5,12,50,100,4.83,0.16,354,15.17,20,95,1.06333333333333,8.73570520965693E-05,6.68E-05,56.6675678527154,0.517016452360916,15.3764223250367,82.2896527842982,6.5034634121082,18.7330813514894,0.381906071039707,44.3612585445118,364,2.4770187893214,25,99,45.5,21.2995774190449,0.572040370494271,4.83,3.5871689168382,34.92072304962,2.22151921186199
242,5,12,65,100,4.15,0.19,428,14.41,18,131,1.09161904761905,7.7247191011236E-05,8.684E-05,47.076917177494,0.421342341775753,14.5479899071446,80.1573873090812,6.87380185429529,21.6309966351626,0.413310795524504,42.7854267520956,364,2.50240776416224,25,80,34,21.5178940654683,0.604615096644425,4.15,4.1959675523224,40.119603483744,2.96372258817883
243,5,12,80,100,3.76,0.21,537,15.25,16,97,1.09685714285714,6.8080541343456E-05,0.00010688,38.9119402698981,0.342713797642715,13.4908133599744,80.0982222675568,7.41245152028325,25.5959230500095,0.444985534707827,42.8244255008156,365,2.1392031481787,25,84,38,19.8436711209013,0.651994367499504,3.76,5.22467263133145,44.0066968517819,2.17788244623615
244,5,12,100,100,2.93,0.21,618,15.2,15,102,1.10419047619048,5.40558249246495E-05,0.0001336,28.8058337364986,0.24879645517956,12.4172425130427,80.2053573372119,8.05331778733988,34.1865376798241,0.481233352678163,41.5288362426153,363,2.05236957593577,23,107,60.5,14.9287676964222,0.708364543452491,2.93,5.96390775837432,43.6492128693565,2.27154066973182
245,10,12,50,100,6.54,0.15,299,12.86,24,209,2.068,0.000114013266998,6.68E-05,63.0558082883306,0.58283034578754,25.8295462548314,81.8258421753649,3.87153529579697,16.7908300638159,0.458031045227357,49.8595375972093,363,4.33304280151363,23,82,32,35.7689185589403,0.340537701936793,6.54,1.51521189244401,16.3722406695776,2.44414164281552
246,10,12,65,100,5.46,0.21,360,13.28,23,179,2.07847619047619,9.92302140967044E-05,8.684E-05,53.3294458645232,0.483297871603442,24.7340642892819,82.1183047277979,4.04300719972389,19.6245718708291,0.475338115472448,49.7224947268063,365,3.89573472243913,24,83,32,32.0135775150089,0.355620257989787,5.46,1.81599596844344,22.8163596035202,2.08373896379087
247,10,12,80,100,4.87,0.22,430,13.35,21,186,2.12142857142857,8.38585078267941E-05,0.00010688,43.9651692687794,0.391077716677643,24.1726259285099,81.1404038980472,4.13691091301988,23.5783563216681,0.490933354216824,47.0428391979435,366,2.92141058535123,25,86,41,26.3810801014133,0.363879966938809,4.87,2.12584983266425,23.4261806247081,2.12204688126414
248,10,12,100,100,3.98,0.22,491,13.21,19,175,2.16961904761905,6.70731707317073E-05,0.0001336,33.4240847877874,0.291259523020868,23.0194137525828,80.9877727804268,4.34415928549786,31.7141755429204,0.514757142061181,40.7741883528906,363,3.1019360971189,23,95,39,25.4504310351175,0.38210939766889,3.98,2.39756922198581,23.1380642447636,1.97199411176963
249,15,12,50,100,8.31,0.13,221,10.33,30,433,3.02814285714286,0.000152947719689,6.68E-05,69.6015048098436,0.6520776894323,31.5436664546772,81.979136586964,3.1702085153507,14.8389467953447,0.562508448837859,57.7772312839534,361,6.19384755925656,19,97,49,46.436337118942,0.278849458934287,8.31,0.753555475533057,9.54730919227403,3.40713039581428
250,15,12,65,100,7.42,0.18,267,10.66,28,422,3.07685714285714,0.00013319341298,8.684E-05,60.5332668235376,0.55663747024643,31.4178527532815,81.4113648919399,3.18290370717825,17.3319954516986,0.567253354916168,58.7354629256308,363,6.22767799302704,22,69,25,50.4922884140227,0.279966119669705,7.42,0.895888301564967,13.0085768939425,3.26763062454984
251,15,12,80,100,6.49,0.18,310,10.74,26,413,3.13814285714286,0.000111667569031,0.00010688,51.0953150959517,0.46098224922902,31.6525955174992,81.2343372793274,3.15929857773321,21.063944668387,0.562748971917239,52.9923936073571,365,4.46836785016468,23,90,45,35.6142819476885,0.277889827986698,6.49,1.02787708449994,12.854839964962,3.16014815805316
252,15,12,100,100,5.66,0.19,354,10.58,23,434,3.17428571428571,9.36223331820245E-05,0.0001336,41.2029626977842,0.364522157889646,30.1974286819762,80.6548101880946,3.31154023255253,27.206571202813,0.592204350029702,39.8509360573834,361,4.28976676767221,23,78,29.5,34.7775619975009,0.291280903957905,5.66,1.15347029310449,13.3343371562709,3.26340356719262
253,20,12,50,100,9.66,0.23,190,7.89,41,829,3.91390476190476,0.000216421825813,6.68E-05,76.4142470982963,0.726178166308512,32.0872029580421,81.435154756832,3.11650722971279,12.3487498835181,0.743604215362261,69.6847046916631,362,9.18326287447833,20,99,41,73.0477737421113,0.2741259291186,9.66,0.488810791976863,12.7447024304899,4.92175076779943
254,20,12,65,100,9.68,0.24,207,7.48,38,852,3.95161904761905,0.000192666978048,8.684E-05,68.9310082322172,0.644898040881741,32.3175418124954,81.8354873673674,3.09429475113529,14.3380753465253,0.73311017902731,70.8985022898803,362,9.86180786934775,20,98,41.5,79.5603888880102,0.272172134091259,9.68,0.52960208297679,13.2252917042142,5.03033416606717
255,20,12,80,100,8.44,0.23,248,8.1,36,834,3.99352380952381,0.000160007757952,0.00010688,59.9532024922394,0.55065240182922,33.5793475308261,82.8823694664636,2.97802093707149,17.6004879516682,0.694828870553635,64.6854615641778,364,7.60845278529712,21,94,46,60.9416413758326,0.261944765770557,8.44,0.634850002386453,12.6812469459329,4.9267825867584
256,20,12,100,100,7.45,0.25,269,7.88,33,882,4.12133333333333,0.000135512483574,0.0001336,50.3553316347208,0.453634817899052,33.7088778018769,81.3998442413676,2.96657754635879,22.5754945748755,0.702573696210707,63.6446103772405,365,6.54321025031382,22,92,37,52.0810943802311,0.260938212639065,7.45,0.668277824352147,13.3770225063341,5.05651450739429
257,4,16,50,35,5.27,0.22,507,15.44,16,10,0.856533333333333,8.07240704500978E-05,8.90666666666667E-05,47.5432710999919,0.425910291124977,11.0417733227939,84.9833097502123,9.05651629286458,19.2158245105693,0.339410011456676,40.7090095339692,369,1.61516727268381,28,89,36.5,19.9007277253853,0.796605225134687,5.27,8.0215780292549,74.9702938252316,0.365115067330674
258,4,16,65,35,4.14,0.23,618,15.02,15,11,0.8712,6.46754468485419E-05,0.000115786666667,35.8387949629612,0.313764887235842,10.3267163215131,83.552614299872,9.68362031904322,22.6517612603151,0.367994408860482,41.6270681673793,370,1.5189569205362,29,84,29.5,20.5213415918718,0.851764883418579,4.14,9.54104196769149,76.4803463678532,0.391902395984341
259,4,16,80,35,4.03,0.21,640,14.95,14,16,0.872876190476191,5.43908227848101E-05,0.000142506666667,27.6239290487318,0.238049687958466,9.33413574626159,84.3274361171624,10.7133646561816,27.3485992100209,0.402448613843197,37.1559782143899,368,1.27112840967055,28,87,42,13.4325349599554,0.94234051901519,4.03,9.89990813060658,69.9656968845754,0.571148545996534
260,4,16,100,35,2.55,0.2,793,15.57,10,25,0.888380952380952,4.10325276037004E-05,0.000178133333333,18.7221346555835,0.158640846325067,8.39199977061567,84.3650187640912,11.9161109072175,37.499602291174,0.446088319938767,34.6275978572656,356,1.18940527599699,31,88,36,13.967019639374,1.04813328933696,2.55,12.1548877682991,66.0271330899943,0.884291961026709
261,10,16,50,35,6.56,0.2,382,12.83,23,80,2.10152380952381,0.00010601387818,8.90666666666667E-05,54.3436447050714,0.493494436831496,23.9019498650047,83.6120027060139,4.18375908931228,17.4894831803979,0.399090282984602,49.3164566770166,367,3.33564204431345,26,96,48,31.8183095789903,0.368000701757335,6.56,2.39015217857143,26.9529846959324,1.15512791553996
262,10,16,65,35,5.61,0.23,472,13.23,22,63,2.10466666666667,7.5E-05,0.000115786666667,39.3109231951918,0.346497697239698,23.7575629872671,86.4638552162439,4.2091859360152,22.0069721384179,0.386749683795022,47.0187187311897,367,2.78656582165098,27,92,39,28.8543270881264,0.37023723049391,5.61,3.02010147652235,31.6972840756257,0.930246380480318
263,10,16,80,35,4.72,0.22,542,13.32,20,71,2.13714285714286,6.7138671875E-05,0.000142506666667,32.0248818037308,0.278314605822853,21.6459316795006,86.104926192181,4.61980576676694,26.2162431933012,0.425349139457781,47.1252207489817,367,2.97078280549746,27,87,34.5,30.4082966203739,0.406355081126881,4.72,3.42949973404481,29.9825693467443,1.03673494656762
264,10,16,100,35,3.84,0.2,616,13.25,18,45,2.18323809523809,4.58486162054018E-05,0.000178133333333,20.4697817390293,0.174020636579008,20.2467396568251,85.8223799327607,4.93906681742166,36.6932810338817,0.454585266808825,35.6187260253897,369,1.91673417521115,28,92,44,21.6801907414129,0.434437073463594,3.84,3.84418632596969,26.8824218599279,0.648058384123261
265,15,16,50,35,8.36,0.18,294,10.67,29,240,3.10985714285714,0.00014747944226,8.90666666666667E-05,62.3470167947497,0.575443281427808,29.6476963428081,86.4445808779981,3.37294334250215,16.3044517613838,0.467763563002631,55.8455601746042,366,4.81564011787105,25,81,31,43.1201310525565,0.296681881181776,8.36,1.27289112075197,16.7853774165095,2.39791105950135
266,15,16,65,35,7.19,0.19,337,10.96,26,201,3.16014285714286,0.000115159128978,0.000115786666667,49.8641374512383,0.448769639453196,30.0892449307162,86.052522799752,3.32344664115902,19.7386106548575,0.461439566541052,53.9771896237325,367,4.37038179831702,25,81,31,39.2271158494833,0.292328183839242,7.19,1.43784176625634,17.4602104462081,1.9790426501999
267,15,16,80,35,6.3,0.2,392,10.97,23,213,3.18842857142857,8.97324341962149E-05,0.000142506666667,38.637952809331,0.340118749984555,29.5282218090276,85.2891194432239,3.38659065373951,24.0620694792233,0.47294405313104,50.6781910579511,367,3.7881780846793,26,82,30.5,34.1242392166521,0.297882289715164,6.3,1.64330493711924,18.0582960122994,2.06058056283202
268,15,16,100,35,5.21,0.2,457,11,22,210,3.23242857142857,5.6390977443609E-05,0.000178133333333,24.0448323914883,0.205799796184721,28.823301986305,85.0787899818769,3.4694151297278,34.2901217553437,0.483585895911068,47.9239996723119,370,2.73655590994165,26,86,34,26.6784078539552,0.305167476227035,5.21,1.88832239361419,17.7993694735558,2.00242906577503
269,20,16,50,35,10.25,0.38,208,8.13,38,444,4.00190476190476,0.000180131004367,8.90666666666667E-05,66.914027775675,0.62342016769486,33.8406427576176,85.6636052952106,2.95502661448385,14.6047605662761,0.552051431669551,66.7893136350864,363,9.34104176404928,22,86,34,76.2416541674572,0.259922200257571,10.25,0.673811042545472,26.513866467026,3.31921711786453
270,20,16,65,35,9.16,0.34,248,8.16,36,480,4.11295238095238,0.000154205607477,0.000115786666667,57.1148222540578,0.521568813215828,33.9894867942048,85.4435442833744,2.94208619875513,17.4407352499387,0.549551754632409,62.0675524030935,364,7.09453960767282,24,92,36,61.0050663634672,0.25878396978886,9.16,0.792976198046611,23.415426195421,3.54182917241662
271,20,16,80,35,8.32,0.33,286,7.94,33,559,4.17371428571429,0.000128665003119,0.000142506666667,47.4478042712855,0.424974502402486,33.6825243353206,85.2120941286045,2.96889861948788,21.114522333281,0.554539205415027,57.0512156326639,367,4.96217838938785,24,90,36,42.6691566602258,0.261142372707104,8.32,0.903398461079568,22.4513227013857,4.07476928249176
272,20,16,100,35,7.06,0.34,331,8.09,31,617,4.25333333333333,8.7953091684435E-05,0.000178133333333,33.0543325081547,0.287831912219007,34.0092245512181,84.2728204717035,2.94037871546878,29.543513820375,0.552921185242627,55.3620950830623,369,3.69833306791601,25,79,32,31.8015074577094,0.258633780680405,7.06,1.02067657139762,22.5815499876955,4.39059338521264
273,5,16,50,60,5.91,0.21,459,14.54,15,34,1.08742857142857,9.19937555753791E-05,8.90666666666667E-05,50.8083182598568,0.458125060232694,13.2314035974693,81.7642059268691,7.55777716727848,16.9089249259713,0.398178517692892,41.4473319165996,367,1.97090329475919,27,93,42,19.7968776024029,0.664777115964683,5.91,5.20489144127897,51.2900312966656,0.889725032697259
274,5,16,65,60,4.96,0.21,531,14.52,14,27,1.09004761904762,7.41506381448858E-05,0.000115786666667,39.0395337126927,0.343914209793472,12.3526511065122,82.5255273065391,8.09542819089912,20.1711577700591,0.42125159620331,41.8312255897183,366,1.98775147737179,27,95,42,19.9880904255333,0.712068546893003,4.96,6.02252842367249,51.3001117357588,0.706685212686473
275,5,16,80,60,4.21,0.2,642,15,13,25,1.10261904761905,5.84608843537415E-05,0.000142506666667,29.0897132680911,0.251373658067764,11.5840214280798,82.5206105127952,8.63258071653762,24.6745797844147,0.447988521570881,40.953031951752,368,1.74791748302779,27,89,41,18.2575586037535,0.75931613026621,4.21,7.21827271809093,48.4331742407251,0.64865858358114
276,5,16,100,60,3,0.19,752,14.83,10,22,1.12147619047619,4.03225806451613E-05,0.000178133333333,18.4579945265894,0.156314566837889,10.6223514717202,82.3440698806856,9.41411139202363,34.2999092921434,0.487913117342315,34.838588241126,367,1.15480764114147,29,85,39,12.2025447953748,0.828059055201453,3,8.3447443041372,45.4112517369168,0.563372671924156
277,10,16,50,60,7.64,0.19,356,12.11,24,146,2.0512380952381,0.000110088070456,8.90666666666667E-05,55.2776559808146,0.502896707075518,22.8946539114427,83.9169141437924,4.36783191337172,15.7017982350866,0.448914894903887,48.0275035497353,365,3.31792692483356,24,91,41,28.5304422037051,0.384191626469366,7.64,2.08048981953011,23.9157429557048,1.96900289748096
278,10,16,65,60,6,0.19,447,12.92,22,82,2.10152380952381,8.55986719236356E-05,0.000115786666667,42.5049174497143,0.376974894772043,22.6130526572123,84.2835958458837,4.42222469986182,19.2494163498287,0.450986162085481,47.0858318448573,366,2.87711688550442,26,91,38,26.2702325539286,0.38897598024586,6,2.59476346508953,23.7551912481093,1.09845433214941
279,10,16,80,60,5.07,0.2,518,13.12,20,75,2.156,6.83852785145889E-05,0.000142506666667,32.4266905764531,0.281996501370937,21.722476392287,82.8034298720408,4.60352669714522,23.4292071615316,0.476523228775199,45.5713798608567,365,2.7018554930021,26,96,41,24.7388377981871,0.404923184854447,5.07,2.9280744663312,24.3498916119018,0.978343859406771
280,10,16,100,60,4.1,0.2,605,12.93,17,56,2.21152380952381,4.43978043267678E-05,0.000178133333333,19.951277288027,0.169424577322883,20.6198743551602,81.9761361204649,4.84969007461361,33.0516139647803,0.505102084890949,41.6149412804745,368,1.48330318678578,26,90,40,15.621591095281,0.426575553865544,4.1,3.34533874053443,23.8193222466533,0.714579667399598
281,15,16,50,60,9.08,0.17,278,10.1,30,265,3.07528571428571,0.000140593047035,8.90666666666667E-05,61.2179841073661,0.563676314200505,30.1252660242042,82.536644074691,3.31947276149047,14.4448957676115,0.521086141635731,54.3957856437707,364,4.57226586805932,24,75,28,38.7099155072834,0.291978643993493,9.08,1.07083649549179,14.1039892599361,2.35560324824563
282,15,16,65,60,7.7,0.18,336,10.56,28,242,3.13185714285714,0.000115384615385,0.000115786666667,49.9130403918506,0.449204106205525,29.7904615455872,83.133123550837,3.35677914378647,17.4697131488559,0.521542169309193,54.7980271554566,364,4.71987755925477,23,98,44,38.961825521897,0.295260088878794,7.7,1.28898761544091,14.8729340243182,2.14241073445536
283,15,16,80,60,6.8,0.17,347,10.42,26,393,3.14757142857143,8.77659574468085E-05,0.000142506666667,38.1139346392989,0.335114263794155,29.3644513085423,83.0591874314036,3.40547824133561,21.5240675463701,0.527843373277147,50.6839839383105,368,3.75677150314458,25,78,29,32.3040123158739,0.299543629515447,6.8,1.31643863613208,13.8910394768094,3.44065872755425
284,15,16,100,60,5.91,0.17,445,10.21,24,305,3.24185714285714,6.15029074101685E-05,0.000178133333333,25.6651110947776,0.220303871737298,28.3726456099619,82.2794432885023,3.52452151888469,30.1055008465767,0.549328222410094,47.3623428319345,368,2.2341636843396,25,89,37,19.2112964853394,0.310014598025432,5.91,1.65121524499774,13.5864901749166,2.61168876261527
285,20,16,50,60,10.8,0.33,226,7.39,39,522,3.93904761904762,0.000188356164384,8.90666666666667E-05,67.8949759363746,0.633783090993642,32.3840766253276,84.0286150016381,3.0879373575157,12.8372556368326,0.635947071645056,66.7893136350864,363,9.34104176404928,22,85,33,76.2416541674572,0.271612941923781,10.8,0.670093916008772,21.0744308506503,3.5717054883245
286,20,16,65,60,9.75,0.27,260,7.43,37,620,4.03961904761905,0.00015828856485,0.000115786666667,57.7536919240075,0.528016067088619,32.92437086223,83.0464178541338,3.03726380736153,15.2582772036173,0.631105708587045,65.4175941393197,363,7.75824085210483,22,92,37,63.434916031417,0.267155729732738,9.75,0.753157024816978,16.8457606734212,4.14459191171473
287,20,16,80,60,8.78,0.28,287,7.55,34,602,4.07942857142857,0.000126533742331,0.000142506666667,47.0315008821779,0.420824829379964,33.149258144844,82.5990754502372,3.01665876090062,18.6102049756906,0.628291510390229,64.3373357066177,365,8.16663061920558,22,92,37,67.1302058466269,0.265343323378671,8.78,0.817730723407978,17.1830846194547,3.9582462784101
288,20,16,100,60,7.61,0.24,289,7.43,33,666,4.21142857142857,8.30146910847253E-05,0.000178133333333,31.7883664905048,0.276069395765223,34.2193869639023,82.0886810312096,2.92232003178458,26.8534674909493,0.609602451295903,60.7213317723854,367,4.5192641947284,24,84,29,37.6462463040279,0.25704535072382,7.61,0.805531024984323,14.408220622557,4.28387273867095
289,5,16,50,80,5.54,0.2,462,14.61,15,42,1.08742857142857,7.84817351598174E-05,8.90666666666667E-05,46.8412317302163,0.418954255169066,14.1833306070282,80.4662789750121,7.05053014490459,16.2111006041312,0.39964858334933,44.2987328729597,365,2.74390293351655,25,67,26,25.0075501663164,0.6201600010178,5.54,4.87532768760471,45.4576008168271,1.02279601837861
290,5,16,65,80,4.61,0.21,557,14.81,14,45,1.09738095238095,6.62650602409639E-05,0.000115786666667,36.3990286533154,0.318938314698301,12.905029238643,81.0226689757424,7.7489169649115,19.2264590912304,0.434994501453931,40.5646000687063,366,1.99144170954917,27,82,35,19.9045213934193,0.681589647030918,4.61,5.86454155141382,47.6225719131518,1.09337537555706
291,5,16,80,80,3.66,0.2,665,15.27,14,36,1.10366666666667,5.02864805558942E-05,0.000142506666667,26.0831265427932,0.224046143742998,12.0144428297773,80.8777687122259,8.32331564741012,23.4762405796347,0.466733028502443,39.5189167251704,366,1.7112926526948,27,87,39,16.0331577972312,0.732113377899639,3.66,6.92657822860439,44.868522938328,0.865321513810612
292,5,16,100,80,2.81,0.17,752,15.07,10,19,1.12147619047619,3.17454209635216E-05,0.000178133333333,15.1256000493602,0.127261456044413,10.9846274539254,80.2128081853843,9.10363145399751,32.8072041169446,0.512897386197421,35.1320225825273,364,1.17764131024125,28,102,52,12.0430702983133,0.800749443764441,2.81,7.67809306163771,37.3851503410347,0.447679321310709
293,10,16,50,80,7.13,0.18,370,12.81,26,119,2.05647619047619,9.77951635846373E-05,8.90666666666667E-05,52.3355483851978,0.473240961319577,24.3146550865796,82.2843670168978,4.1127459815457,14.9750113615927,0.456558373676924,48.0275035497353,365,3.31792692483356,24,69,25,28.5304422037051,0.361754435436975,7.13,2.00592573993549,21.0184318695943,1.48880559076293
294,10,16,65,80,6.02,0.22,445,12.82,24,137,2.12666666666667,8.01437730716923E-05,0.000115786666667,40.9041970092623,0.361565535949625,23.4420800071448,80.2574958521926,4.26583306470763,17.757739212002,0.484010543794171,49.5994565582908,364,3.90689983418277,25,91,37,33.5949472185582,0.375219874729952,6.02,2.33002303893869,24.8106169746972,1.65538369750009
295,10,16,80,80,4.91,0.22,533,13.06,22,117,2.14238095238095,5.86187295722609E-05,0.000142506666667,29.1453643689157,0.251806067665682,22.4856768354752,81.3533263692428,4.44727551372757,22.2814956235508,0.496185072195681,44.5303641205992,366,2.60912724525037,25,97,44,23.9130079167244,0.391179433381041,4.91,2.79827788834074,24.8771710090619,1.41751412730207
296,10,16,100,80,3.95,0.18,600,13.16,21,63,2.17380952380952,3.57514300572023E-05,0.000178133333333,16.7152767174552,0.141045850149474,20.9540443580433,81.4809124177555,4.77234839686757,31.6935908662678,0.529543977631399,43.1063690751159,368,2.15704688183437,26,84,33,19.9640436392619,0.419772630686162,3.95,3.1147277313291,20.1259330332034,0.754722488745127
297,15,16,50,80,8.73,0.16,269,10.13,28,331,3.06271428571429,0.000135245901639,8.90666666666667E-05,60.2935014567884,0.554038364994153,30.6550258646031,80.684501832704,3.26210783320423,13.4172097929983,0.555084819832996,56.16063061391,364,5.94975509373405,24,82,31,49.5450048136728,0.286932862576604,8.73,0.960266835331009,12.301960029405,2.72675140830338
298,15,16,65,80,7.77,0.17,321,10.37,26,345,3.10985714285714,0.000110530546624,0.000115786666667,48.8387714821924,0.438516256055072,30.1455558581435,80.5474747137031,3.31723854987355,16.0484536936927,0.563637387743033,28.7741765483255,361,4.34866757603922,23,114,58,36.6325339859001,0.291782124207016,7.77,1.13093926557555,12.9002418023954,2.80498955157127
299,15,16,80,80,6.71,0.17,369,10.4,26,356,3.13342857142857,8.70253164556962E-05,0.000142506666667,37.9142441379523,0.333157586311568,29.3091600253077,81.3565554397276,3.41190262408245,19.8437244705426,0.57218312227214,60.7213317723854,367,4.5192641947284,24,80,28,37.6462463040279,0.300108714002561,6.71,1.29837927517947,12.8836467580869,2.89070057513378
300,15,16,100,80,5.44,0.17,408,10.63,24,254,3.29214285714286,5.14852720918622E-05,0.000178133333333,22.4220820418818,0.191235059646583,29.8773897862564,79.4117195346546,3.34701259766675,29.0495134476951,0.572357434565548,50.6246168820734,367,3.77440615544735,24,78,28,32.4556505043285,0.29440102989641,5.44,1.37998340940937,12.3844664946995,1.98255535062206
301,20,16,50,80,10.84,0.36,208,7.07,41,676,3.96838095238095,0.000233578708947,8.90666666666667E-05,72.3948726996858,0.682079645344332,28.3135724346439,80.7100004499868,3.53187504794139,10.7857096414532,0.803662123393767,68.8995544604567,362,10.0730970887793,20,102,46,81.4303463101535,0.310661409611733,10.84,0.566486391254054,21.1175400289973,4.24864793440541
302,20,16,65,80,9.81,0.31,241,7.24,40,755,4.03333333333333,0.000156427758817,0.000115786666667,57.4649041978551,0.52498828491758,33.0734410142565,79.4102549881948,3.02357411062533,13.7997175512635,0.696331650320585,68.719451064405,363,9.93434753050459,21,93,38,80.6304780850916,0.26595159299871,9.81,0.633823951232122,17.5601401107399,4.58222550124723
303,20,16,80,80,8.81,0.32,266,7.39,37,773,4.11085714285714,0.000117454441913,0.000142506666667,45.1815437143539,0.402714670593519,34.4381542769047,79.4111705708993,2.90375608390439,17.4393777782614,0.666392792808227,61.5784230286234,365,5.61399221562037,23,89,34,45.2723555791282,0.255412478060394,8.81,0.689715990163608,17.8711835507979,4.62536547481032
304,20,16,100,80,7.41,0.3,304,7.46,36,819,4.268,7.96332046332046E-05,0.000178133333333,30.893538494722,0.267773276291298,35.0652489979999,77.9038951048163,2.8518263197191,24.6831722059892,0.66419624272763,25.7519046364408,360,5.15746806673544,22,112,58,43.1327022465121,0.250844770108209,7.41,0.760978225956169,16.174638405951,4.73108173374065
305,5,16,50,100,5.01,0.18,406,15.34,14,38,1.08061904761905,7.71028037383178E-05,8.90666666666667E-05,46.4001019864868,0.414567794089885,14.1963757392301,80.3123195525052,7.04405137176395,15.2675881902452,0.422586840104198,42.5194477906487,365,2.25367566254724,26,98,47,20.8352098993676,0.619590132387368,5.01,4.06142636740072,38.7828512536938,0.877231159309742
306,5,16,65,100,4.02,0.19,504,15.44,14,32,1.09580952380952,6.27090301003344E-05,0.000115786666667,35.1319562522516,0.307010625570764,13.1080434005652,80.1747980058623,7.62890363909596,18.1618124474928,0.457065044073038,41.0347099924688,365,1.74190350935639,26,102,49,16.3623124147546,0.671033353712506,4.02,4.9838327322874,40.4670179117353,0.730231902166653
307,5,16,80,100,3.18,0.16,556,15.89,12,28,1.10314285714286,4.62133094331167E-05,0.000142506666667,24.4877677436129,0.209651182065445,12.2276072143746,79.9623136655075,8.17821493991413,22.2671982089942,0.489816842065125,39.0802067684419,364,1.5943100031509,26,93,45,13.7092740226542,0.719350414965082,3.18,5.43070617900016,33.6601600469296,0.63112800087993
308,5,16,100,100,2.51,0.17,612,16.67,10,22,1.11361904761905,2.59010423207334E-05,0.000178133333333,12.6944502551118,0.106293105119033,11.1661634438465,80.1549664518626,8.95562746353214,31.6908244272375,0.53306837492589,34.2100740854841,366,1.02784791349257,28,84,38,10.6878684745759,0.787731109966666,2.51,5.91550523822503,35.3919116816882,0.490728187183072
309,10,16,50,100,3.38,0.18,350,16.88,26,57,2.07219047619048,9.72877358490566E-05,8.90666666666667E-05,52.2057619974114,0.471864621773264,24.5566133060195,79.136037873176,4.07222277574763,13.7501003897289,0.49657563807534,48.5423894627647,363,3.86892807516571,24,94,40,30.6249194267624,0.358190040869123,3.38,1.73667721748872,19.2370399475673,0.652685283935319
